case_id,sweep_family,case_label,ambiguity_amount,ambiguity_units,parameter_summary,algorithm,algorithm_label,implementation,shift_semitones,frame_index,time_seconds,observed_output_f0_hz,inferred_input_f0_hz,pitch_confidence
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,42,0.9752380952380952,223.08856203403607,446.17712406807215,0.9959894136166412
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,43,0.9984580498866213,223.10579905579826,446.2115981115965,0.9960137807329679
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,44,1.0216780045351475,223.1653959637472,446.3307919274944,0.9959833954917214
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,45,1.0448979591836736,223.183939959017,446.367879918034,0.9959759817507107
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,46,1.0681179138321995,223.16227037715507,446.32454075431014,0.9960012142578483
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,47,1.0913378684807256,223.15840567079542,446.31681134159084,0.9960207194963633
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,48,1.1145578231292517,223.19183949297607,446.38367898595214,0.9960062060255175
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,49,1.1377777777777778,223.22077067747816,446.4415413549563,0.9959842582110344
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,50,1.1609977324263039,223.20993879658303,446.41987759316606,0.995989675870981
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,51,1.18421768707483,223.17855101053686,446.35710202107373,0.9960196385122295
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,52,1.207437641723356,223.17543154875003,446.35086309750005,0.996033503926997
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,53,1.230657596371882,223.20925530256955,446.4185106051391,0.9960105132377383
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,54,1.253877551020408,223.23141641972268,446.46283283944535,0.99599637146887
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,55,1.2770975056689342,223.22440359148626,446.44880718297253,0.9960101326231807
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,56,1.3003174603174603,223.2237882192197,446.4475764384394,0.996010500438286
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,57,1.3235374149659864,223.23451571921194,446.4690314384239,0.9959914020822334
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,58,1.3467573696145125,223.21962226830317,446.43924453660634,0.9959994461142153
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,59,1.3699773242630386,223.187230851704,446.374461703408,0.9960352814218082
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,60,1.3931972789115645,223.19238226798348,446.38476453596695,0.9960348565651163
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,61,1.4164172335600906,223.22649019948125,446.4529803989625,0.9960042989060153
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,62,1.4396371882086167,223.23474339133134,446.46948678266267,0.9960049686222685
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,63,1.4628571428571429,223.22704056567878,446.45408113135755,0.9960193232781982
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,64,1.486077097505669,223.23931860755462,446.47863721510925,0.9960051613325966
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,65,1.509297052154195,223.25049696202402,446.50099392404803,0.995994235415055
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,66,1.5325170068027212,223.24063599236248,446.48127198472497,0.9960103382448818
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,67,1.555736961451247,223.2369336361593,446.4738672723186,0.9960137841381472
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,68,1.5789569160997732,223.24583951089284,446.49167902178567,0.9960037349481067
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,69,1.6021768707482993,223.24935166127628,446.49870332255256,0.9960045431622065
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,70,1.6253968253968254,223.24807865000963,446.49615730001926,0.9960064269615057
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,71,1.6486167800453515,223.24565976069715,446.4913195213943,0.9960082993789364
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,72,1.6718367346938776,223.24678596241426,446.49357192482853,0.9960107617128415
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,73,1.6950566893424037,223.25787725227747,446.51575450455493,0.9960010562570938
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,74,1.7182766439909296,223.26443087737823,446.52886175475646,0.9959950426014238
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,75,1.7414965986394557,223.25746776887664,446.5149355377533,0.9960030508083066
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,76,1.7647165532879818,223.25107858393702,446.50215716787403,0.996007106413968
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,77,1.787936507936508,223.2514088516718,446.5028177033436,0.9960069782800289
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,78,1.811156462585034,223.2574946643438,446.5149893286876,0.9960037377198224
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,79,1.8343764172335602,223.26607655331514,446.5321531066303,0.9959954727506177
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,80,1.8575963718820863,223.26807493364058,446.53614986728115,0.9959985905104065
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,81,1.8808163265306121,223.29666729757824,446.5933345951565,0.9959718090688231
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,82,1.9040362811791383,223.5247174876987,447.0494349753974,0.9958084357539753
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,83,1.9272562358276644,,,0.07168180425033382
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,84,1.9504761904761905,,,0.006950919723468958
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,85,1.9736961451247166,,,0.003746382991376066
critical_beating_rate_0_5hz,critical_beating_rate,0.5 Hz,0.5,Hz beat rate,"{""beat_rate_hz"": 0.5, ""frequencies_hz"": ""440,440.5""}",wsola,WSOLA,local waveform-similarity overlap-add,-12,86,1.9969160997732427,,,0.003283485771124924
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,0,0.0,441.02292880576744,441.02292880576744,0.9321494922949445
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,1,0.023219954648526078,441.02271619598605,441.02271619598605,0.9492445299010427
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,2,0.046439909297052155,441.02249587891777,441.02249587891777,0.9807971299363497
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,3,0.06965986394557823,441.02273595817417,441.02273595817417,0.9972321637110054
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,4,0.09287981859410431,441.02320996678134,441.02320996678134,0.9989548035548024
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,5,0.11609977324263039,441.02373651489785,441.02373651489785,0.9989310947662684
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,6,0.13931972789115646,441.0246359695933,441.0246359695933,0.9988906233468461
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,7,0.16253968253968254,441.02628978514485,441.02628978514485,0.9988161747380385
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,8,0.18575963718820862,441.0297144236598,441.0297144236598,0.9986621237162134
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,9,0.2089795918367347,441.03805615274524,441.03805615274524,0.9982869543239838
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,10,0.23219954648526078,441.0601534715079,441.0601534715079,0.9972948646947055
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,11,0.25541950113378686,441.0753604922123,441.0753604922123,0.9966131567492356
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,12,0.2786394557823129,441.0474406974952,441.0474406974952,0.9978653199807961
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,13,0.301859410430839,441.0331793391402,441.0331793391402,0.9985062789511091
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,14,0.3250793650793651,441.02778457255596,441.02778457255596,0.9987489122385437
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,15,0.34829931972789113,441.0253863621255,441.0253863621255,0.99885685258243
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,16,0.37151927437641724,441.0241547174863,441.0241547174863,0.998912269984362
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,17,0.3947392290249433,441.02345849811405,441.02345849811405,0.9989436174891451
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,18,0.4179591836734694,441.0230415730338,441.0230415730338,0.9989623787119345
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,19,0.44117913832199546,441.0227883444777,441.0227883444777,0.9989737810002287
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,20,0.46439909297052157,441.0226415545666,441.0226415545666,0.998980387725882
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,21,0.4876190476190476,441.0225730697665,441.0225730697665,0.9989834704214365
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,22,0.5108390022675737,441.02257088834745,441.02257088834745,0.998983569594841
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,23,0.5340589569160997,441.0226345868408,441.0226345868408,0.9989807010822708
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,24,0.5572789115646258,441.0227753291414,441.0227753291414,0.9989743658045196
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,25,0.5804988662131519,441.02301999525775,441.02301999525775,0.9989633533549213
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,26,0.603718820861678,441.0234227677536,441.0234227677536,0.9989452191290977
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,27,0.626938775510204,441.0240944334177,441.0240944334177,0.9989149950233063
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,28,0.6501587301587302,441.0252753425528,441.0252753425528,0.9988618294883186
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,29,0.6733786848072563,441.02755845654366,441.02755845654366,0.998759119377831
critical_two_oscillators_2_0hz,critical_two_oscillators,440 + 442,2.0,Hz separation,"{""frequencies_hz"": ""440,442"", ""separation_hz"": 2.0}",input,Input,source signal,0,30,0.6965986394557823,441.03263297483727,441.03263297483727,0.9985307875527059
