selected_algorithm,selected_algorithm_label,safe_mode,guard,dry_mix,preflight_risk_score,preflight_risk_level,preflight_reasons,pitch_valid_fraction,pitch_iqr_cents,pitch_modulation_rms_cents,pitch_modulation_peak_rate_hz,pitch_modulation_peak_strength,spectral_flatness,signal_family,signal_name,signal_label,case_id,case_label,shift_semitones,policy,policy_label,guard_applied,rms_error,spectral_distance,spectral_centroid_difference,shift_retention,rms_error_normalized,spectral_distance_normalized,spectral_centroid_difference_normalized,composite_stress,catastrophic_threshold,catastrophic
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.56,high,strong_pitch_motion|periodic_representation_bias|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:3,modulated / fm_tone +3,3,no_guard,No Guard,False,0.7686922749837479,0.3189800487689746,39.51036123574788,1.0,0.0008956836594264091,0.0482111305560612,0.01133183914332117,0.020146217786269596,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.56,high,strong_pitch_motion|periodic_representation_bias|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:3,modulated / fm_tone +3,3,current_v3,Current v3,False,0.7686922749837479,0.3189800487689746,39.51036123574788,1.0,0.0008956836594264091,0.0482111305560612,0.01133183914332117,0.020146217786269596,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.56,high,strong_pitch_motion|periodic_representation_bias|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:3,modulated / fm_tone +3,3,noise_only,Noise Only,False,0.7686922749837479,0.3189800487689746,39.51036123574788,1.0,0.0008956836594264091,0.0482111305560612,0.01133183914332117,0.020146217786269596,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.56,high,strong_pitch_motion|periodic_representation_bias|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:3,modulated / fm_tone +3,3,noise_plus_transient,Noise + Transient,False,0.7686922749837479,0.3189800487689746,39.51036123574788,1.0,0.0008956836594264091,0.0482111305560612,0.01133183914332117,0.020146217786269596,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,0.56,high,strong_pitch_motion|periodic_representation_bias|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:3,modulated / fm_tone +3,3,forced_everywhere,Forced Everywhere,True,0.6918230474853733,0.26073318735760886,34.3204958865621,0.81739653738171,0.0008033653165630121,0.020267804746978625,0.009709177886661147,0.010260115983400929,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.6399999999999999,high,strong_pitch_motion|periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:7,modulated / fm_tone +7,7,no_guard,No Guard,False,0.7718918378104944,0.4650604427501373,98.11996863137037,1.0,0.0008995262678103532,0.11829167986679635,0.02965669591515475,0.049615967349920485,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.6399999999999999,high,strong_pitch_motion|periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:7,modulated / fm_tone +7,7,current_v3,Current v3,False,0.7718918378104944,0.4650604427501373,98.11996863137037,1.0,0.0008995262678103532,0.11829167986679635,0.02965669591515475,0.049615967349920485,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.6399999999999999,high,strong_pitch_motion|periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:7,modulated / fm_tone +7,7,noise_only,Noise Only,False,0.7718918378104944,0.4650604427501373,98.11996863137037,1.0,0.0008995262678103532,0.11829167986679635,0.02965669591515475,0.049615967349920485,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.6399999999999999,high,strong_pitch_motion|periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:7,modulated / fm_tone +7,7,noise_plus_transient,Noise + Transient,False,0.7718918378104944,0.4650604427501373,98.11996863137037,1.0,0.0008995262678103532,0.11829167986679635,0.02965669591515475,0.049615967349920485,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,0.6399999999999999,high,strong_pitch_motion|periodic_representation_bias|moderate_shift|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:7,modulated / fm_tone +7,7,forced_everywhere,Forced Everywhere,True,0.694702654029445,0.369884219090434,84.22407217510629,0.7953465508765307,0.0008068236641085617,0.0726318767021533,0.02531201040039923,0.03291690358888703,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.76,high,strong_pitch_motion|periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:12,modulated / fm_tone +12,12,no_guard,No Guard,False,0.845715068843548,0.5306306279288109,185.06778809920584,1.0,0.0009881864322947341,0.14974829406733464,0.05684176691582368,0.06919274913848435,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.76,high,strong_pitch_motion|periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:12,modulated / fm_tone +12,12,current_v3,Current v3,False,0.845715068843548,0.5306306279288109,185.06778809920584,1.0,0.0009881864322947341,0.14974829406733464,0.05684176691582368,0.06919274913848435,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.76,high,strong_pitch_motion|periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:12,modulated / fm_tone +12,12,noise_only,Noise Only,False,0.845715068843548,0.5306306279288109,185.06778809920584,1.0,0.0009881864322947341,0.14974829406733464,0.05684176691582368,0.06919274913848435,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.76,high,strong_pitch_motion|periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:12,modulated / fm_tone +12,12,noise_plus_transient,Noise + Transient,False,0.845715068843548,0.5306306279288109,185.06778809920584,1.0,0.0009881864322947341,0.14974829406733464,0.05684176691582368,0.06919274913848435,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,0.76,high,strong_pitch_motion|periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:12,modulated / fm_tone +12,12,forced_everywhere,Forced Everywhere,True,0.7611435619591932,0.4263168094232405,166.2162244008079,0.8034153834792117,0.0008866178121445046,0.09970482483549928,0.050947644432347686,0.050513029026663825,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.76,high,strong_pitch_motion|periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:-12,modulated / fm_tone -12,-12,no_guard,No Guard,False,0.7517675417950697,0.4595166060719012,90.49720077361376,1.0,0.0008753574070074297,0.11563208189398498,0.027273364318076698,0.04792693453968971,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.76,high,strong_pitch_motion|periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:-12,modulated / fm_tone -12,-12,current_v3,Current v3,False,0.7517675417950697,0.4595166060719012,90.49720077361376,1.0,0.0008753574070074297,0.11563208189398498,0.027273364318076698,0.04792693453968971,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.76,high,strong_pitch_motion|periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:-12,modulated / fm_tone -12,-12,noise_only,Noise Only,False,0.7517675417950697,0.4595166060719012,90.49720077361376,1.0,0.0008753574070074297,0.11563208189398498,0.027273364318076698,0.04792693453968971,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.0,0.76,high,strong_pitch_motion|periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:-12,modulated / fm_tone -12,-12,noise_plus_transient,Noise + Transient,False,0.7517675417950697,0.4595166060719012,90.49720077361376,1.0,0.0008753574070074297,0.11563208189398498,0.027273364318076698,0.04792693453968971,0.4040532713727877,False
phase_vocoder,Phase Vocoder,True,selective_high_risk_phase_vocoder,0.1,0.76,high,strong_pitch_motion|periodic_representation_bias|large_shift|selective_micro_modulation_trap,1.0,197.69456333372096,99.5002307320405,2.9700969827586166,0.47369483728731915,8.482255387199389e-07,modulated,fm_tone,modulated / fm_tone,fm_tone:-12,modulated / fm_tone -12,-12,forced_everywhere,Forced Everywhere,True,0.6765907876155627,0.3398837743032241,74.40341322421321,0.7396550414329139,0.0007850716893859305,0.05823947541574134,0.022241487039521328,0.0270886780482162,0.4040532713727877,False
